selector,model,target,budget,bands,validation_rmse,selected_wavelengths,selected_band_indices,beam_width,top_pool,extra_random,expansion_limit,rmse,mae,r2,rpd,train_seconds,predict_seconds
BeamSearch,PLSR,cab,5,5,10.629476008220122,"1350,424,545,817,739","950,24,145,417,339",5,220,40,260,10.633155455906232,8.21634398483062,0.38500285931280176,1.2767693996429443,0.0015954000009514857,0.00029379999978118576
BeamSearch,PLSR,cab,10,10,9.644422467011955,"1350,424,545,817,739,882,841,649,683,954","950,24,145,417,339,482,441,249,283,554",5,220,40,260,9.705104822000367,7.372393678918511,0.48767065618366,1.3988605737686157,0.0023869999968155753,0.00026499999876250513
BeamSearch,PLSR,cab,20,20,9.221338139806939,"1350,424,547,817,739,882,841,649,683,954,1129,1459,1264,1198,641,618,1170,716,697,611","950,24,147,417,339,482,441,249,283,554,729,979,864,798,241,218,770,316,297,211",5,220,40,260,9.359514844077049,7.073207297711261,0.5235081850022935,1.4505119323730469,0.004911799998808419,0.0003235000003769528
BeamSearch,PLSR,cab,30,30,9.14708060583205,"1350,424,547,817,739,882,841,649,683,954,1129,1459,1264,1198,641,618,1170,716,697,612,637,710,1487,1444,715,616,1193,1188,548,698","950,24,147,417,339,482,441,249,283,554,729,979,864,798,241,218,770,316,297,212,237,310,1007,964,315,216,793,788,148,298",5,220,40,260,9.332314796845244,7.045063025235594,0.5262736632219264,1.4547396898269653,0.005696000000170898,0.0003584000005503185
